id_archivo,url,nombre_archivo,tipo,origen,tamano_bytes,estatus,id_usuario,fecha_generacion,metadata
375,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260608162550_459_centro_33_24_DE_FEBRERO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260608162550_459_centro_33_24_DE_FEBRERO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140504,Generado,111113612603105,2026-06-08 16:25:51,[object Object]
376,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260608174504_269_centro_21_ESMERALDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260608174504_269_centro_21_ESMERALDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140617,Generado,111113612603105,2026-06-08 17:45:05,[object Object]
377,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260608180646_466_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260608180646_466_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140581,Generado,111113612603105,2026-06-08 18:06:47,[object Object]
378,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260608191607_543_centro_53_ETHAN.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260608191607_543_centro_53_ETHAN.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140586,Generado,111113612603105,2026-06-08 19:16:07,[object Object]
379,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260609170032_356.pdf,Prestamos/pagare_grupal/111113612004634_20260609170032_356.pdf,PAGARE_GRUPAL,PRESTAMOS,9873,Generado,111113612004634,2026-06-09 17:00:32,[object Object]
380,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260609172753_194.pdf,Creditos/pagare_centro/111113612004634_20260609172753_194.pdf,PAGARE_CENTRO,CREDITOS,12668,Generado,111113612004634,2026-06-09 17:27:53,[object Object]
381,/pagares/centers/27,pagare_FRUTOS_DE_DINERO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-09 17:27:53,[object Object]
382,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612603105_20260609191843_560.pdf,Creditos/pagare_centro/111113612603105_20260609191843_560.pdf,PAGARE_CENTRO,CREDITOS,12666,Generado,111113612603105,2026-06-09 19:18:43,[object Object]
383,/pagares/centers/27,pagare_FRUTOS_DE_DINERO.pdf,PDF,PAGARE_CENTER,,Generado,111113612603105,2026-06-09 19:18:43,[object Object]
384,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260610184914_286.pdf,Prestamos/pagare_individual/111113612004634_20260610184914_286.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,11476,Generado,111113612004634,2026-06-10 18:49:14,[object Object]
385,/pagares/loans/1933,pagare_prestamo_1933.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-06-10 18:49:14,[object Object]
386,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610190429_420.pdf,Prestamos/pagare_grupal/111113612004634_20260610190429_420.pdf,PAGARE_GRUPAL,PRESTAMOS,9879,Generado,111113612004634,2026-06-10 19:04:29,[object Object]
387,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610190432_833.pdf,Prestamos/pagare_grupal/111113612004634_20260610190432_833.pdf,PAGARE_GRUPAL,PRESTAMOS,9885,Generado,111113612004634,2026-06-10 19:04:32,[object Object]
388,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610191820_14.pdf,Prestamos/pagare_grupal/111113612004634_20260610191820_14.pdf,PAGARE_GRUPAL,PRESTAMOS,10065,Generado,111113612004634,2026-06-10 19:18:20,[object Object]
389,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610192935_672.pdf,Prestamos/pagare_grupal/111113612004634_20260610192935_672.pdf,PAGARE_GRUPAL,PRESTAMOS,9909,Generado,111113612004634,2026-06-10 19:29:35,[object Object]
390,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610194225_841.pdf,Prestamos/pagare_grupal/111113612004634_20260610194225_841.pdf,PAGARE_GRUPAL,PRESTAMOS,9901,Generado,111113612004634,2026-06-10 19:42:26,[object Object]
391,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610200853_559.pdf,Prestamos/pagare_grupal/111113612004634_20260610200853_559.pdf,PAGARE_GRUPAL,PRESTAMOS,9899,Generado,111113612004634,2026-06-10 20:08:54,[object Object]
392,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610202118_917.pdf,Prestamos/pagare_grupal/111113612004634_20260610202118_917.pdf,PAGARE_GRUPAL,PRESTAMOS,9882,Generado,111113612004634,2026-06-10 20:21:18,[object Object]
393,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260610220621_447.pdf,Creditos/pagare_centro/111113612004634_20260610220621_447.pdf,PAGARE_CENTRO,CREDITOS,14251,Generado,111113612004634,2026-06-10 22:06:21,[object Object]
394,/pagares/centers/47,pagare_GHANIMA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-10 22:06:21,[object Object]
395,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260610220843_4.pdf,Creditos/pagare_centro/111113612004634_20260610220843_4.pdf,PAGARE_CENTRO,CREDITOS,18197,Generado,111113612004634,2026-06-10 22:08:43,[object Object]
396,/pagares/centers/26,pagare_SAN_PABLO_HUITZO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-10 22:08:43,[object Object]
397,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260610221337_876.pdf,Creditos/pagare_centro/111113612004634_20260610221337_876.pdf,PAGARE_CENTRO,CREDITOS,18194,Generado,111113612004634,2026-06-10 22:13:37,[object Object]
398,/pagares/centers/26,pagare_SAN_PABLO_HUITZO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-10 22:13:37,[object Object]
399,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260610222557_626.pdf,Creditos/pagare_centro/111113612004634_20260610222557_626.pdf,PAGARE_CENTRO,CREDITOS,15416,Generado,111113612004634,2026-06-10 22:25:57,[object Object]
400,/pagares/centers/10,pagare_TENEXPAM.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-10 22:25:57,[object Object]
401,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260610223528_676.pdf,Prestamos/pagare_grupal/111113612004634_20260610223528_676.pdf,PAGARE_GRUPAL,PRESTAMOS,9919,Generado,111113612004634,2026-06-10 22:35:29,[object Object]
402,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260611135336_91.pdf,Prestamos/pagare_grupal/111113612004634_20260611135336_91.pdf,PAGARE_GRUPAL,PRESTAMOS,10092,Generado,111113612004634,2026-06-11 13:53:36,[object Object]
403,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260611141217_20.pdf,Prestamos/pagare_grupal/111113612004634_20260611141217_20.pdf,PAGARE_GRUPAL,PRESTAMOS,10104,Generado,111113612004634,2026-06-11 14:12:17,[object Object]
404,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260611174309_159.pdf,Prestamos/pagare_grupal/111113612004634_20260611174309_159.pdf,PAGARE_GRUPAL,PRESTAMOS,10260,Generado,111113612004634,2026-06-11 17:43:10,[object Object]
405,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260611182255_198.pdf,Prestamos/pagare_grupal/111113612004634_20260611182255_198.pdf,PAGARE_GRUPAL,PRESTAMOS,9919,Generado,111113612004634,2026-06-11 18:22:55,[object Object]
406,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260611190654_635.pdf,Prestamos/pagare_grupal/111113612004634_20260611190654_635.pdf,PAGARE_GRUPAL,PRESTAMOS,9922,Generado,111113612004634,2026-06-11 19:06:54,[object Object]
407,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260612200456_159.pdf,Creditos/pagare_centro/111113612004634_20260612200456_159.pdf,PAGARE_CENTRO,CREDITOS,14226,Generado,111113612004634,2026-06-12 20:04:56,[object Object]
408,/pagares/centers/19,pagare_FERRERIA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-12 20:04:56,[object Object]
409,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260612205210_356.pdf,Prestamos/pagare_grupal/111113612004634_20260612205210_356.pdf,PAGARE_GRUPAL,PRESTAMOS,9905,Generado,111113612004634,2026-06-12 20:52:10,[object Object]
410,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260612210806_566.pdf,Prestamos/pagare_grupal/111113612004634_20260612210806_566.pdf,PAGARE_GRUPAL,PRESTAMOS,9889,Generado,111113612004634,2026-06-12 21:08:06,[object Object]
411,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260612213005_997.pdf,Prestamos/pagare_grupal/111113612004634_20260612213005_997.pdf,PAGARE_GRUPAL,PRESTAMOS,9909,Generado,111113612004634,2026-06-12 21:30:05,[object Object]
412,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260612213621_136.pdf,Prestamos/pagare_grupal/111113612004634_20260612213621_136.pdf,PAGARE_GRUPAL,PRESTAMOS,9900,Generado,111113612004634,2026-06-12 21:36:21,[object Object]
413,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260613162048_302.pdf,Prestamos/pagare_grupal/111113612004634_20260613162048_302.pdf,PAGARE_GRUPAL,PRESTAMOS,10052,Generado,111113612004634,2026-06-13 16:20:48,[object Object]
414,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_individual/111113612603105_20260615164401_636.pdf,Garantia_Adicional/retiro_individual/111113612603105_20260615164401_636.pdf,RETIRO_GARANTIA_ADICIONAL_INDIVIDUAL,GARANTIA_ADICIONAL,140468,Generado,111113612603105,2026-06-15 16:44:02,[object Object]
415,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615172429_242_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615172429_242_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140684,Generado,111113612603105,2026-06-15 17:24:29,[object Object]
416,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615173416_881_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615173416_881_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140678,Generado,111113612603105,2026-06-15 17:34:16,[object Object]
417,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615175551_93_centro_39_SAN_JUAN_DEL_ESTADO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615175551_93_centro_39_SAN_JUAN_DEL_ESTADO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140601,Generado,111113612603105,2026-06-15 17:55:51,[object Object]
418,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615193749_629_centro_33_24_DE_FEBRERO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615193749_629_centro_33_24_DE_FEBRERO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,141324,Generado,111113612603105,2026-06-15 19:37:49,[object Object]
419,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615201438_881_centro_48_JESSE.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615201438_881_centro_48_JESSE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140604,Generado,111113612603105,2026-06-15 20:14:38,[object Object]
420,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615212508_15_centro_21_ESMERALDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615212508_15_centro_21_ESMERALDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140474,Generado,111113612603105,2026-06-15 21:25:08,[object Object]
421,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260615220444_683_centro_18_ENEIJ.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260615220444_683_centro_18_ENEIJ.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140641,Generado,111113612603105,2026-06-15 22:04:44,[object Object]
422,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260616155921_88_centro_54_BARCHIEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260616155921_88_centro_54_BARCHIEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140609,Generado,111113612603105,2026-06-16 15:59:21,[object Object]
423,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260616165059_633_centro_55_CRECER_Y_MULTIPLICAR.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260616165059_633_centro_55_CRECER_Y_MULTIPLICAR.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140594,Generado,111113612603105,2026-06-16 16:51:00,[object Object]
424,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260616170808_795_centro_47_GHANIMA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260616170808_795_centro_47_GHANIMA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140498,Generado,111113612603105,2026-06-16 17:08:08,[object Object]
425,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260616181151_933_centro_44_ADNACHIEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260616181151_933_centro_44_ADNACHIEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140559,Generado,111113612603105,2026-06-16 18:11:52,[object Object]
426,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260616183044_766_centro_40_IJAHE.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260616183044_766_centro_40_IJAHE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140469,Generado,111113612603105,2026-06-16 18:30:45,[object Object]
427,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260616183420_641.pdf,Prestamos/pagare_grupal/111113612004634_20260616183420_641.pdf,PAGARE_GRUPAL,PRESTAMOS,9871,Generado,111113612004634,2026-06-16 18:34:20,[object Object]
428,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260616200857_483_centro_24_LA_CONSENTIDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260616200857_483_centro_24_LA_CONSENTIDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140837,Generado,111113612603105,2026-06-16 20:08:58,[object Object]
429,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260618154506_593.pdf,Prestamos/pagare_grupal/111113612004634_20260618154506_593.pdf,PAGARE_GRUPAL,PRESTAMOS,10037,Generado,111113612004634,2026-06-18 15:45:06,[object Object]
430,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260618161225_500.pdf,Prestamos/pagare_grupal/111113612004634_20260618161225_500.pdf,PAGARE_GRUPAL,PRESTAMOS,10066,Generado,111113612004634,2026-06-18 16:12:26,[object Object]
431,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260618163948_40.pdf,Prestamos/pagare_grupal/111113612004634_20260618163948_40.pdf,PAGARE_GRUPAL,PRESTAMOS,11227,Generado,111113612004634,2026-06-18 16:39:49,[object Object]
432,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260618164533_945.pdf,Creditos/pagare_centro/111113612004634_20260618164533_945.pdf,PAGARE_CENTRO,CREDITOS,21165,Generado,111113612004634,2026-06-18 16:45:34,[object Object]
433,/pagares/centers/24,pagare_LA_CONSENTIDA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-18 16:45:34,[object Object]
434,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260618165142_960.pdf,Creditos/pagare_centro/111113612004634_20260618165142_960.pdf,PAGARE_CENTRO,CREDITOS,21162,Generado,111113612004634,2026-06-18 16:51:42,[object Object]
435,/pagares/centers/24,pagare_LA_CONSENTIDA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-18 16:51:42,[object Object]
436,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260618170617_814.pdf,Prestamos/pagare_grupal/111113612004634_20260618170617_814.pdf,PAGARE_GRUPAL,PRESTAMOS,10058,Generado,111113612004634,2026-06-18 17:06:17,[object Object]
437,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260618175519_870.pdf,Prestamos/pagare_grupal/111113612004634_20260618175519_870.pdf,PAGARE_GRUPAL,PRESTAMOS,9899,Generado,111113612004634,2026-06-18 17:55:19,[object Object]
438,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260618180531_62.pdf,Prestamos/pagare_individual/111113612004634_20260618180531_62.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,11552,Generado,111113612004634,2026-06-18 18:05:31,[object Object]
439,/pagares/loans/1979,pagare_prestamo_1979.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-06-18 18:05:31,[object Object]
440,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260618182455_16.pdf,Creditos/pagare_centro/111113612004634_20260618182455_16.pdf,PAGARE_CENTRO,CREDITOS,15443,Generado,111113612004634,2026-06-18 18:24:56,[object Object]
441,/pagares/centers/26,pagare_SAN_PABLO_HUITZO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-18 18:24:56,[object Object]
442,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260618202842_138.pdf,Prestamos/pagare_individual/111113612004634_20260618202842_138.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,11477,Generado,111113612004634,2026-06-18 20:28:42,[object Object]
443,/pagares/loans/1980,pagare_prestamo_1980.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-06-18 20:28:42,[object Object]
444,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260618220211_204.pdf,Prestamos/pagare_grupal/111113612004634_20260618220211_204.pdf,PAGARE_GRUPAL,PRESTAMOS,9881,Generado,111113612004634,2026-06-18 22:02:11,[object Object]
445,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260619220921_143.pdf,Prestamos/pagare_grupal/111113612004634_20260619220921_143.pdf,PAGARE_GRUPAL,PRESTAMOS,11312,Generado,111113612004634,2026-06-19 22:09:22,[object Object]
446,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260619222417_229.pdf,Prestamos/pagare_grupal/111113612004634_20260619222417_229.pdf,PAGARE_GRUPAL,PRESTAMOS,9924,Generado,111113612004634,2026-06-19 22:24:17,[object Object]
447,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260619223123_881.pdf,Prestamos/pagare_grupal/111113612004634_20260619223123_881.pdf,PAGARE_GRUPAL,PRESTAMOS,9892,Generado,111113612004634,2026-06-19 22:31:24,[object Object]
448,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260619231823_746.pdf,Prestamos/pagare_grupal/111113612004634_20260619231823_746.pdf,PAGARE_GRUPAL,PRESTAMOS,10375,Generado,111113612004634,2026-06-19 23:18:23,[object Object]
449,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260619232600_360.pdf,Prestamos/pagare_grupal/111113612004634_20260619232600_360.pdf,PAGARE_GRUPAL,PRESTAMOS,9870,Generado,111113612004634,2026-06-19 23:26:00,[object Object]
450,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260620145253_358.pdf,Prestamos/pagare_grupal/111113612004634_20260620145253_358.pdf,PAGARE_GRUPAL,PRESTAMOS,9917,Generado,111113612004634,2026-06-20 14:52:53,[object Object]
451,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260620172958_825.pdf,Prestamos/pagare_grupal/111113612004634_20260620172958_825.pdf,PAGARE_GRUPAL,PRESTAMOS,9870,Generado,111113612004634,2026-06-20 17:29:58,[object Object]
452,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622161644_304_centro_13_ESTRELLAS_DEL_FORTIN.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622161644_304_centro_13_ESTRELLAS_DEL_FORTIN.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140500,Generado,111113612603105,2026-06-22 16:16:44,[object Object]
453,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622163920_525_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622163920_525_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140574,Generado,111113612603105,2026-06-22 16:39:20,[object Object]
454,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622171750_155_centro_58_LUMARI.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622171750_155_centro_58_LUMARI.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140621,Generado,111113612603105,2026-06-22 17:17:50,[object Object]
455,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622192205_209_centro_24_LA_CONSENTIDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622192205_209_centro_24_LA_CONSENTIDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140505,Generado,111113612603105,2026-06-22 19:22:05,[object Object]
456,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622201008_425_centro_21_ESMERALDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622201008_425_centro_21_ESMERALDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140650,Generado,111113612603105,2026-06-22 20:10:09,[object Object]
457,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622214009_21_centro_26_SAN_PABLO_HUITZO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622214009_21_centro_26_SAN_PABLO_HUITZO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140625,Generado,111113612603105,2026-06-22 21:40:10,[object Object]
458,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622220601_886_centro_6_APASCO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622220601_886_centro_6_APASCO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140601,Generado,111113612603105,2026-06-22 22:06:02,[object Object]
459,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622221809_704_centro_2_SAN_MIGUEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622221809_704_centro_2_SAN_MIGUEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140509,Generado,111113612603105,2026-06-22 22:18:10,[object Object]
460,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260622225218_929_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260622225218_929_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140553,Generado,111113612603105,2026-06-22 22:52:18,[object Object]
461,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260623164828_711_centro_3_MALAHIDAEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260623164828_711_centro_3_MALAHIDAEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140551,Generado,111113612603105,2026-06-23 16:48:29,[object Object]
462,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260623230848_569.pdf,Creditos/pagare_centro/111113612004634_20260623230848_569.pdf,PAGARE_CENTRO,CREDITOS,18253,Generado,111113612004634,2026-06-23 23:08:48,[object Object]
463,/pagares/centers/1,pagare_BONI_BACUM.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-23 23:08:48,[object Object]
464,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260625172431_640.pdf,Creditos/pagare_centro/111113612004634_20260625172431_640.pdf,PAGARE_CENTRO,CREDITOS,22654,Generado,111113612004634,2026-06-25 17:24:32,[object Object]
465,/pagares/centers/24,pagare_LA_CONSENTIDA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-25 17:24:32,[object Object]
